Start Time, Wed Dec 3 16:52:22 GMT-0700 2025
Energy calibration,  Offset: -0.13771282136440277, Slope: 0.09197762608528137, Quadratic: 0
Live Time (s), 7.07
Real Time (s), 7.4
Elapsed Computational, 2848
Spectrum
Channel, Energy (keV), Counts
4154, 381.9373459368944, 3
4155, 382.0293235629797, 0
4156, 382.121301189065, 2
4157, 382.21327881515026, 2
4158, 382.30525644123554, 2
4159, 382.3972340673208, 2
4160, 382.4892116934061, 1
4161, 382.5811893194914, 0
4162, 382.67316694557667, 1
4163, 382.76514457166195, 1
4164, 382.85712219774723, 4
4165, 382.9490998238325, 1
4166, 383.0410774499178, 0
4167, 383.1330550760031, 1
4168, 383.22503270208836, 4
4169, 383.31701032817364, 0
4170, 383.4089879542589, 0
4171, 383.5009655803442, 1
4172, 383.5929432064295, 0
4173, 383.68492083251476, 1
4174, 383.77689845860004, 1
4175, 383.8688760846853, 2
4176, 383.9608537107706, 2
4177, 384.0528313368559, 0
4178, 384.14480896294117, 1
4179, 384.23678658902645, 1
4180, 384.32876421511173, 2
4181, 384.420741841197, 3
4182, 384.5127194672823, 1
4183, 384.6046970933676, 3
4184, 384.69667471945286, 2
4185, 384.78865234553814, 2
4186, 384.8806299716234, 3
4187, 384.9726075977087, 2
4188, 385.064585223794, 1
4189, 385.15656284987926, 1
4190, 385.24854047596455, 1
4191, 385.3405181020498, 2
4192, 385.4324957281351, 1
4193, 385.5244733542204, 2
4194, 385.6164509803057, 0
4195, 385.70842860639095, 0
4196, 385.80040623247623, 1
4197, 385.8923838585615, 0
4198, 385.9843614846468, 1
4199, 386.0763391107321, 0
4200, 386.16831673681736, 2
4201, 386.26029436290264, 1
4202, 386.3522719889879, 1
4203, 386.4442496150732, 3
4204, 386.5362272411585, 1
4205, 386.62820486724377, 2
4206, 386.72018249332905, 1
4207, 386.81216011941433, 3
4208, 386.9041377454996, 2
4209, 386.9961153715849, 0
4210, 387.0880929976702, 1
4211, 387.18007062375546, 2
4212, 387.27204824984074, 1
4213, 387.364025875926, 0
4214, 387.4560035020113, 3
4215, 387.5479811280966, 2
4216, 387.63995875418186, 4
4217, 387.73193638026714, 0
4218, 387.8239140063524, 1
4219, 387.9158916324377, 0
4220, 388.007869258523, 1
4221, 388.09984688460827, 2
4222, 388.19182451069355, 1
4223, 388.28380213677883, 1
4224, 388.3757797628641, 0
4225, 388.4677573889494, 2
4226, 388.5597350150347, 1
4227, 388.65171264111996, 2
4228, 388.74369026720524, 2
4229, 388.8356678932905, 2
4230, 388.9276455193758, 1
4231, 389.0196231454611, 3
4232, 389.11160077154636, 3
4233, 389.20357839763165, 2
4234, 389.2955560237169, 1
4235, 389.3875336498022, 0
4236, 389.4795112758875, 2
4237, 389.57148890197277, 1
4238, 389.66346652805805, 4
4239, 389.75544415414333, 0
4240, 389.8474217802286, 3
4241, 389.9393994063139, 2
4242, 390.0313770323992, 0
4243, 390.12335465848446, 1
4244, 390.21533228456974, 0
4245, 390.307309910655, 0
4246, 390.3992875367403, 1
4247, 390.4912651628256, 2
4248, 390.58324278891087, 0
4249, 390.67522041499615, 2
4250, 390.76719804108143, 1
4251, 390.8591756671667, 1
4252, 390.951153293252, 1
4253, 391.0431309193373, 1
4254, 391.13510854542255, 0
4255, 391.22708617150784, 0
4256, 391.3190637975931, 0
4257, 391.4110414236784, 0
4258, 391.5030190497637, 1
4259, 391.59499667584896, 1
4260, 391.68697430193424, 1
4261, 391.7789519280195, 2
4262, 391.8709295541048, 1
4263, 391.9629071801901, 2
4264, 392.05488480627537, 0
4265, 392.14686243236065, 0
4266, 392.23884005844593, 1
4267, 392.3308176845312, 0
4268, 392.4227953106165, 1
4269, 392.5147729367018, 2
4270, 392.60675056278706, 0
4271, 392.69872818887234, 2
4272, 392.7907058149576, 1
4273, 392.8826834410429, 0
4274, 392.9746610671282, 0
4275, 393.06663869321346, 3
4276, 393.15861631929874, 1
4277, 393.250593945384, 3
4278, 393.3425715714693, 1
4279, 393.4345491975546, 0
4280, 393.52652682363987, 0
4281, 393.61850444972515, 3
4282, 393.71048207581043, 1
4283, 393.8024597018957, 1
4284, 393.894437327981, 3
4285, 393.9864149540663, 2
4286, 394.07839258015156, 1
4287, 394.17037020623684, 0
4288, 394.2623478323221, 2
4289, 394.3543254584074, 0
4290, 394.4463030844927, 0
4291, 394.53828071057796, 1
4292, 394.63025833666325, 1
4293, 394.7222359627485, 1
4294, 394.8142135888338, 2
4295, 394.9061912149191, 0
4296, 394.9981688410044, 2
4297, 395.09014646708965, 3
4298, 395.18212409317493, 1
4299, 395.2741017192602, 0
4300, 395.3660793453455, 5
4301, 395.4580569714308, 0
4302, 395.55003459751606, 2
4303, 395.64201222360134, 1
4304, 395.7339898496866, 2
4305, 395.8259674757719, 0
4306, 395.9179451018572, 0
4307, 396.00992272794247, 0
4308, 396.10190035402775, 0
4309, 396.19387798011303, 3
4310, 396.2858556061983, 2
4311, 396.3778332322836, 1
4312, 396.4698108583689, 2
4313, 396.56178848445415, 2
4314, 396.65376611053944, 1
4315, 396.7457437366247, 1
4316, 396.83772136271, 2
4317, 396.9296989887953, 1
4318, 397.02167661488056, 0
4319, 397.11365424096584, 1
4320, 397.2056318670511, 0
4321, 397.2976094931364, 1
4322, 397.3895871192217, 0
4323, 397.48156474530697, 2
4324, 397.57354237139225, 0
4325, 397.66551999747753, 2
4326, 397.7574976235628, 1
4327, 397.8494752496481, 1
4328, 397.9414528757334, 1
4329, 398.03343050181866, 3
4330, 398.12540812790394, 2
4331, 398.2173857539892, 0
4332, 398.3093633800745, 0
4333, 398.4013410061598, 0
4334, 398.49331863224506, 3
4335, 398.58529625833035, 2
4336, 398.6772738844156, 1
4337, 398.7692515105009, 0
4338, 398.8612291365862, 0
4339, 398.95320676267147, 3
4340, 399.04518438875675, 1
4341, 399.13716201484203, 2
4342, 399.2291396409273, 2
4343, 399.3211172670126, 0
4344, 399.4130948930979, 1
4345, 399.50507251918316, 1
4346, 399.59705014526844, 0
4347, 399.6890277713537, 2
4348, 399.781005397439, 3
4349, 399.8729830235243, 1
4350, 399.96496064960957, 1
4351, 400.05693827569485, 1
4352, 400.14891590178013, 0
4353, 400.2408935278654, 0
4354, 400.3328711539507, 2
4355, 400.424848780036, 1
4356, 400.51682640612125, 1
4357, 400.60880403220654, 3
4358, 400.7007816582918, 0
4359, 400.7927592843771, 0
4360, 400.8847369104624, 1
4361, 400.97671453654766, 1
4362, 401.06869216263294, 0
4363, 401.1606697887182, 0
4364, 401.2526474148035, 2
4365, 401.3446250408888, 2
4366, 401.43660266697407, 2
4367, 401.52858029305935, 0
4368, 401.62055791914463, 1
4369, 401.7125355452299, 0
4370, 401.8045131713152, 0
4371, 401.8964907974005, 0
4372, 401.98846842348576, 0
4373, 402.08044604957104, 0
4374, 402.1724236756563, 2
4375, 402.2644013017416, 1
4376, 402.3563789278269, 0
4377, 402.44835655391216, 1
4378, 402.54033417999744, 0
4379, 402.6323118060827, 0
4380, 402.724289432168, 0
4381, 402.8162670582533, 1
4382, 402.90824468433857, 1
4383, 403.00022231042385, 1
4384, 403.09219993650913, 1
4385, 403.1841775625944, 0
4386, 403.2761551886797, 0
4387, 403.368132814765, 2
4388, 403.46011044085026, 0
4389, 403.55208806693554, 0
4390, 403.6440656930208, 2
4391, 403.7360433191061, 1
4392, 403.8280209451914, 1
4393, 403.91999857127666, 0
4394, 404.01197619736195, 0
4395, 404.1039538234472, 1
4396, 404.1959314495325, 0
4397, 404.2879090756178, 1
4398, 404.3798867017031, 2
4399, 404.47186432778835, 2
4400, 404.56384195387363, 0
4401, 404.6558195799589, 1
4402, 404.7477972060442, 3
4403, 404.8397748321295, 4
4404, 404.93175245821476, 2
4405, 405.02373008430004, 2
4406, 405.1157077103853, 1
4407, 405.2076853364706, 0
4408, 405.2996629625559, 3
4409, 405.39164058864117, 3
4410, 405.48361821472645, 0
4411, 405.57559584081173, 1
4412, 405.667573466897, 0
4413, 405.7595510929823, 1
4414, 405.8515287190676, 2
4415, 405.94350634515285, 1
4416, 406.03548397123814, 2
4417, 406.1274615973234, 0
4418, 406.2194392234087, 1
4419, 406.311416849494, 2
4420, 406.40339447557926, 0
4421, 406.49537210166454, 1
4422, 406.5873497277498, 0
4423, 406.6793273538351, 0
4424, 406.7713049799204, 1
4425, 406.86328260600567, 0
4426, 406.95526023209095, 1
4427, 407.04723785817623, 1
4428, 407.1392154842615, 2
4429, 407.2311931103468, 0
4430, 407.3231707364321, 1
4431, 407.41514836251736, 1
4432, 407.50712598860264, 1
4433, 407.5991036146879, 0
4434, 407.6910812407732, 1
4435, 407.7830588668585, 1
4436, 407.87503649294376, 1
4437, 407.96701411902905, 2
4438, 408.0589917451143, 0
4439, 408.1509693711996, 1
4440, 408.2429469972849, 0
4441, 408.33492462337017, 0
4442, 408.42690224945545, 1
4443, 408.51887987554073, 1
4444, 408.610857501626, 0
4445, 408.7028351277113, 1
4446, 408.7948127537966, 0
4447, 408.88679037988186, 2
4448, 408.97876800596714, 0
4449, 409.0707456320524, 1
4450, 409.1627232581377, 0
4451, 409.254700884223, 2
4452, 409.34667851030827, 2
4453, 409.43865613639355, 0
4454, 409.53063376247883, 3
4455, 409.6226113885641, 2
4456, 409.7145890146494, 0
4457, 409.8065666407347, 1
4458, 409.89854426681995, 0
4459, 409.99052189290524, 1
4460, 410.0824995189905, 0
4461, 410.1744771450758, 0
4462, 410.2664547711611, 3
4463, 410.35843239724636, 1
4464, 410.45041002333164, 1
4465, 410.5423876494169, 1
4466, 410.6343652755022, 0
4467, 410.7263429015875, 0
4468, 410.81832052767277, 1
4469, 410.91029815375805, 1
4470, 411.00227577984333, 0
4471, 411.0942534059286, 1
4472, 411.1862310320139, 1
4473, 411.2782086580992, 1
4474, 411.37018628418446, 2
4475, 411.46216391026974, 2
4476, 411.554141536355, 1
4477, 411.6461191624403, 1
4478, 411.7380967885256, 2
4479, 411.83007441461086, 2
4480, 411.92205204069614, 1
4481, 412.0140296667814, 2
4482, 412.1060072928667, 1
4483, 412.197984918952, 0
4484, 412.28996254503727, 0
4485, 412.38194017112255, 1
4486, 412.47391779720783, 2
4487, 412.5658954232931, 1
4488, 412.6578730493784, 0
4489, 412.7498506754637, 1
4490, 412.84182830154896, 2
4491, 412.93380592763424, 0
4492, 413.0257835537195, 3
4493, 413.1177611798048, 0
4494, 413.2097388058901, 1
4495, 413.30171643197536, 0
4496, 413.39369405806065, 1
4497, 413.4856716841459, 0
4498, 413.5776493102312, 1
4499, 413.6696269363165, 0
4500, 413.76160456240177, 1
4501, 413.85358218848705, 1
4502, 413.94555981457233, 1
4503, 414.0375374406576, 0
4504, 414.1295150667429, 2
4505, 414.2214926928282, 2
4506, 414.31347031891346, 0
4507, 414.40544794499874, 1
4508, 414.497425571084, 1
4509, 414.5894031971693, 3
4510, 414.6813808232546, 2
4511, 414.77335844933987, 0
4512, 414.86533607542515, 1
4513, 414.95731370151043, 3
4514, 415.0492913275957, 1
4515, 415.141268953681, 1
4516, 415.2332465797663, 1
4517, 415.32522420585155, 0
4518, 415.41720183193684, 0
4519, 415.5091794580221, 1
4520, 415.6011570841074, 0
4521, 415.6931347101927, 1
4522, 415.78511233627796, 1
4523, 415.87708996236324, 0
4524, 415.9690675884485, 1
4525, 416.0610452145338, 1
4526, 416.1530228406191, 0
4527, 416.24500046670437, 2
4528, 416.33697809278965, 1
4529, 416.42895571887493, 2
4530, 416.5209333449602, 1
4531, 416.6129109710455, 1
4532, 416.7048885971308, 1
4533, 416.79686622321606, 1
4534, 416.88884384930134, 1
4535, 416.9808214753866, 1
4536, 417.0727991014719, 0
4537, 417.1647767275572, 1
4538, 417.25675435364246, 0
4539, 417.34873197972775, 0
4540, 417.440709605813, 0
4541, 417.5326872318983, 1
4542, 417.6246648579836, 0
4543, 417.71664248406887, 2
4544, 417.80862011015415, 2
4545, 417.90059773623943, 2
4546, 417.9925753623247, 0
4547, 418.08455298841, 1
4548, 418.1765306144953, 0
4549, 418.26850824058056, 1
4550, 418.36048586666584, 1
4551, 418.4524634927511, 0
4552, 418.5444411188364, 0
4553, 418.6364187449217, 0
4554, 418.72839637100697, 1
4555, 418.82037399709225, 1
4556, 418.9123516231775, 3
4557, 419.0043292492628, 0
4558, 419.0963068753481, 3
4559, 419.1882845014334, 0
4560, 419.28026212751865, 0
4561, 419.37223975360394, 0
4562, 419.4642173796892, 1
4563, 419.5561950057745, 2
4564, 419.6481726318598, 0
4565, 419.74015025794506, 1
4566, 419.83212788403034, 0
4567, 419.9241055101156, 0
4568, 420.0160831362009, 1
4569, 420.1080607622862, 0
4570, 420.20003838837147, 3
4571, 420.29201601445675, 2
4572, 420.38399364054203, 2
4573, 420.4759712666273, 0
4574, 420.5679488927126, 1
4575, 420.6599265187979, 0
4576, 420.75190414488316, 0
4577, 420.84388177096844, 1
4578, 420.9358593970537, 1
4579, 421.027837023139, 2
4580, 421.1198146492243, 2
4581, 421.21179227530956, 0
4582, 421.30376990139484, 0
4583, 421.3957475274801, 1
4584, 421.4877251535654, 0
4585, 421.5797027796507, 0
4586, 421.67168040573597, 3
4587, 421.76365803182125, 0
4588, 421.85563565790653, 0
4589, 421.9476132839918, 0
4590, 422.0395909100771, 1
4591, 422.1315685361624, 0
4592, 422.22354616224766, 1
4593, 422.31552378833294, 1
4594, 422.4075014144182, 1
4595, 422.4994790405035, 0
4596, 422.5914566665888, 0
4597, 422.68343429267406, 2
4598, 422.77541191875935, 2
4599, 422.8673895448446, 1
4600, 422.9593671709299, 1
4601, 423.0513447970152, 0
4602, 423.14332242310047, 0
4603, 423.23530004918575, 1
4604, 423.32727767527103, 1
4605, 423.4192553013563, 1
4606, 423.5112329274416, 1
4607, 423.6032105535269, 0
4608, 423.69518817961216, 1
4609, 423.78716580569744, 1
4610, 423.8791434317827, 1
4611, 423.971121057868, 1
4612, 424.0630986839533, 2
4613, 424.15507631003857, 1
4614, 424.24705393612385, 0
4615, 424.33903156220913, 0
4616, 424.4310091882944, 1
4617, 424.5229868143797, 0
4618, 424.614964440465, 0
4619, 424.70694206655025, 0
4620, 424.79891969263554, 0
4621, 424.8908973187208, 0
4622, 424.9828749448061, 0
4623, 425.0748525708914, 0
4624, 425.16683019697666, 1
4625, 425.25880782306194, 0
4626, 425.3507854491472, 0
4627, 425.4427630752325, 0
4628, 425.5347407013178, 2
4629, 425.62671832740307, 1
4630, 425.71869595348835, 0
4631, 425.81067357957363, 2
4632, 425.9026512056589, 0
4633, 425.9946288317442, 1
4634, 426.0866064578295, 2
4635, 426.17858408391476, 3
4636, 426.27056171000004, 0
4637, 426.3625393360853, 1
4638, 426.4545169621706, 0
4639, 426.5464945882559, 1
4640, 426.63847221434116, 2
4641, 426.73044984042645, 0
4642, 426.8224274665117, 0
4643, 426.914405092597, 1
4644, 427.0063827186823, 1
4645, 427.09836034476757, 1
4646, 427.19033797085285, 0
4647, 427.28231559693813, 1
4648, 427.3742932230234, 0
4649, 427.4662708491087, 1
4650, 427.558248475194, 0
4651, 427.65022610127926, 2
4652, 427.74220372736454, 1
4653, 427.8341813534498, 1
4654, 427.9261589795351, 0
4655, 428.0181366056204, 0
4656, 428.11011423170567, 0
4657, 428.20209185779095, 2
4658, 428.2940694838762, 1
4659, 428.3860471099615, 0
4660, 428.4780247360468, 0
4661, 428.5700023621321, 0
4662, 428.66197998821735, 2
4663, 428.75395761430264, 1
4664, 428.8459352403879, 0
4665, 428.9379128664732, 2
4666, 429.0298904925585, 1
4667, 429.12186811864376, 0
4668, 429.21384574472904, 1
4669, 429.3058233708143, 0
4670, 429.3978009968996, 0
4671, 429.4897786229849, 4
4672, 429.58175624907017, 0
4673, 429.67373387515545, 0
4674, 429.76571150124073, 0
4675, 429.857689127326, 0
4676, 429.9496667534113, 1
4677, 430.0416443794966, 1
4678, 430.13362200558186, 1
4679, 430.22559963166714, 2
4680, 430.3175772577524, 0
4681, 430.4095548838377, 2
4682, 430.501532509923, 2
4683, 430.59351013600826, 0
4684, 430.68548776209354, 2
4685, 430.7774653881788, 1
4686, 430.8694430142641, 1
4687, 430.9614206403494, 1
4688, 431.05339826643467, 0
4689, 431.14537589251995, 1
4690, 431.23735351860523, 0
4691, 431.3293311446905, 0
4692, 431.4213087707758, 1
4693, 431.5132863968611, 2
4694, 431.60526402294636, 1
4695, 431.69724164903164, 0
4696, 431.7892192751169, 0
4697, 431.8811969012022, 1
4698, 431.9731745272875, 1
4699, 432.06515215337276, 1
4700, 432.15712977945805, 3
4701, 432.2491074055433, 0
4702, 432.3410850316286, 1
4703, 432.4330626577139, 0
4704, 432.52504028379917, 0
4705, 432.61701790988445, 0
4706, 432.70899553596973, 0
4707, 432.800973162055, 0
4708, 432.8929507881403, 0
4709, 432.9849284142256, 0
4710, 433.07690604031086, 4
4711, 433.16888366639614, 1
4712, 433.2608612924814, 0
4713, 433.3528389185667, 2
4714, 433.444816544652, 1
4715, 433.53679417073727, 1
4716, 433.62877179682255, 0
4717, 433.72074942290783, 0
4718, 433.8127270489931, 3
4719, 433.9047046750784, 0
4720, 433.9966823011637, 2
4721, 434.08865992724895, 0
4722, 434.18063755333424, 1
4723, 434.2726151794195, 0
4724, 434.3645928055048, 0
4725, 434.4565704315901, 1
4726, 434.54854805767536, 0
4727, 434.64052568376064, 2
4728, 434.7325033098459, 0
4729, 434.8244809359312, 2
4730, 434.9164585620165, 0
4731, 435.00843618810177, 1
4732, 435.10041381418705, 2
4733, 435.19239144027233, 0
4734, 435.2843690663576, 0
4735, 435.3763466924429, 1
4736, 435.4683243185282, 1
4737, 435.56030194461346, 1
4738, 435.65227957069874, 1
4739, 435.744257196784, 2
4740, 435.8362348228693, 1
4741, 435.9282124489546, 0
4742, 436.02019007503986, 1
4743, 436.11216770112514, 3
4744, 436.2041453272104, 1
4745, 436.2961229532957, 0
4746, 436.388100579381, 2
4747, 436.48007820546627, 0
4748, 436.57205583155155, 1
4749, 436.66403345763683, 2
4750, 436.7560110837221, 1
4751, 436.8479887098074, 1
4752, 436.9399663358927, 0
4753, 437.03194396197796, 0
4754, 437.12392158806324, 3
4755, 437.2158992141485, 0
4756, 437.3078768402338, 0
4757, 437.3998544663191, 0
4758, 437.49183209240437, 0
4759, 437.58380971848965, 0
4760, 437.6757873445749, 2
4761, 437.7677649706602, 0
4762, 437.8597425967455, 0
4763, 437.9517202228308, 3
4764, 438.04369784891605, 0
4765, 438.13567547500134, 3
4766, 438.2276531010866, 0
4767, 438.3196307271719, 1
4768, 438.4116083532572, 1
4769, 438.50358597934246, 0
4770, 438.59556360542774, 0
4771, 438.687541231513, 0
4772, 438.7795188575983, 2
4773, 438.8714964836836, 0
4774, 438.96347410976887, 0
4775, 439.05545173585415, 1
4776, 439.14742936193943, 1
4777, 439.2394069880247, 4
4778, 439.33138461411, 3
4779, 439.4233622401953, 3
4780, 439.51533986628056, 0
4781, 439.60731749236584, 0
4782, 439.6992951184511, 1
4783, 439.7912727445364, 1
4784, 439.8832503706217, 0
4785, 439.97522799670696, 0
4786, 440.06720562279224, 1
4787, 440.1591832488775, 1
4788, 440.2511608749628, 0
4789, 440.3431385010481, 0
4790, 440.43511612713337, 2
4791, 440.52709375321865, 2
4792, 440.61907137930393, 0
4793, 440.7110490053892, 2
4794, 440.8030266314745, 1
4795, 440.8950042575598, 1
4796, 440.98698188364506, 0
4797, 441.07895950973034, 1
4798, 441.1709371358156, 1
4799, 441.2629147619009, 0
4800, 441.3548923879862, 0
4801, 441.44687001407146, 0
4802, 441.53884764015675, 0
4803, 441.630825266242, 0
4804, 441.7228028923273, 2
4805, 441.8147805184126, 0
4806, 441.90675814449787, 0
4807, 441.99873577058315, 1
4808, 442.09071339666843, 0
4809, 442.1826910227537, 1
4810, 442.274668648839, 1
4811, 442.3666462749243, 1
4812, 442.45862390100956, 2
4813, 442.55060152709484, 0
4814, 442.6425791531801, 1
4815, 442.7345567792654, 1
4816, 442.8265344053507, 0
4817, 442.91851203143597, 2
4818, 443.01048965752125, 0
4819, 443.10246728360653, 0
4820, 443.1944449096918, 0
4821, 443.2864225357771, 0
4822, 443.3784001618624, 0
4823, 443.47037778794765, 1
4824, 443.56235541403294, 2
4825, 443.6543330401182, 0
4826, 443.7463106662035, 1
4827, 443.8382882922888, 0
4828, 443.93026591837406, 1
4829, 444.02224354445934, 0
4830, 444.1142211705446, 1
4831, 444.2061987966299, 0
4832, 444.2981764227152, 1
4833, 444.39015404880047, 1
4834, 444.48213167488575, 0
4835, 444.57410930097103, 2
4836, 444.6660869270563, 0
4837, 444.7580645531416, 1
4838, 444.8500421792269, 0
4839, 444.94201980531216, 0
4840, 445.03399743139744, 0
4841, 445.1259750574827, 1
4842, 445.217952683568, 0
4843, 445.3099303096533, 0
4844, 445.40190793573856, 1
4845, 445.49388556182384, 0
4846, 445.5858631879091, 4
4847, 445.6778408139944, 0
4848, 445.7698184400797, 0
4849, 445.86179606616497, 0
4850, 445.95377369225025, 0
4851, 446.04575131833553, 0
4852, 446.1377289444208, 0
4853, 446.2297065705061, 0
4854, 446.3216841965914, 0
4855, 446.41366182267666, 1
4856, 446.50563944876194, 2
4857, 446.5976170748472, 1
4858, 446.6895947009325, 0
4859, 446.7815723270178, 1
4860, 446.87354995310307, 0
4861, 446.96552757918835, 0
4862, 447.0575052052736, 2
4863, 447.1494828313589, 3
4864, 447.2414604574442, 2
4865, 447.3334380835295, 3
4866, 447.42541570961475, 1
4867, 447.51739333570004, 0
4868, 447.6093709617853, 0
4869, 447.7013485878706, 2
4870, 447.7933262139559, 1
4871, 447.88530384004116, 0
4872, 447.97728146612644, 0
4873, 448.0692590922117, 0
4874, 448.161236718297, 0
4875, 448.2532143443823, 0
4876, 448.34519197046757, 0
4877, 448.43716959655285, 3
4878, 448.52914722263813, 0
4879, 448.6211248487234, 1
4880, 448.7131024748087, 1
4881, 448.805080100894, 1
4882, 448.89705772697926, 1
4883, 448.98903535306454, 2
4884, 449.0810129791498, 0
4885, 449.1729906052351, 0
4886, 449.2649682313204, 0
4887, 449.35694585740566, 1
4888, 449.44892348349094, 1
4889, 449.5409011095762, 0
4890, 449.6328787356615, 1
4891, 449.7248563617468, 1
4892, 449.81683398783207, 1
4893, 449.90881161391735, 1
4894, 450.00078924000263, 0
4895, 450.0927668660879, 0
4896, 450.1847444921732, 0
4897, 450.2767221182585, 1
4898, 450.36869974434376, 1
4899, 450.46067737042904, 1
4900, 450.5526549965143, 2
4901, 450.6446326225996, 0
4902, 450.7366102486849, 0
4903, 450.82858787477016, 2
4904, 450.92056550085545, 1
4905, 451.0125431269407, 3
4906, 451.104520753026, 0
4907, 451.1964983791113, 2
4908, 451.28847600519657, 2
4909, 451.38045363128185, 1
4910, 451.47243125736713, 0
4911, 451.5644088834524, 1
4912, 451.6563865095377, 2
4913, 451.748364135623, 0
4914, 451.84034176170826, 2
4915, 451.93231938779354, 0
4916, 452.0242970138788, 0
4917, 452.1162746399641, 1
4918, 452.2082522660494, 1
4919, 452.30022989213467, 1
4920, 452.39220751821995, 0
4921, 452.48418514430523, 1
4922, 452.5761627703905, 1
4923, 452.6681403964758, 2
4924, 452.7601180225611, 2
4925, 452.85209564864635, 0
4926, 452.94407327473164, 0
4927, 453.0360509008169, 2
4928, 453.1280285269022, 1
4929, 453.2200061529875, 1
4930, 453.31198377907276, 1
4931, 453.40396140515804, 1
4932, 453.4959390312433, 0
4933, 453.5879166573286, 0
4934, 453.6798942834139, 0
4935, 453.77187190949917, 1
4936, 453.86384953558445, 1
4937, 453.95582716166973, 0
4938, 454.047804787755, 2
4939, 454.1397824138403, 1
4940, 454.2317600399256, 0
4941, 454.32373766601086, 0
4942, 454.41571529209614, 0
4943, 454.5076929181814, 1
4944, 454.5996705442667, 0
4945, 454.691648170352, 1
4946, 454.78362579643726, 2
4947, 454.87560342252254, 1
4948, 454.9675810486078, 0
4949, 455.0595586746931, 0
4950, 455.1515363007784, 0
4951, 455.24351392686367, 0
4952, 455.33549155294895, 1
4953, 455.42746917903423, 0
4954, 455.5194468051195, 0
4955, 455.6114244312048, 0
4956, 455.7034020572901, 1
4957, 455.79537968337536, 0
4958, 455.88735730946064, 0
4959, 455.9793349355459, 1
4960, 456.0713125616312, 1
4961, 456.1632901877165, 1
4962, 456.25526781380177, 0
4963, 456.34724543988705, 1
4964, 456.4392230659723, 1
4965, 456.5312006920576, 0
4966, 456.6231783181429, 0
4967, 456.7151559442282, 2
4968, 456.80713357031345, 2
4969, 456.89911119639874, 0
4970, 456.991088822484, 0
4971, 457.0830664485693, 3
4972, 457.1750440746546, 3
4973, 457.26702170073986, 1
4974, 457.35899932682514, 4
4975, 457.4509769529104, 2
4976, 457.5429545789957, 1
4977, 457.634932205081, 2
4978, 457.72690983116627, 0
4979, 457.81888745725155, 0
4980, 457.91086508333683, 1
4981, 458.0028427094221, 2
4982, 458.0948203355074, 2
4983, 458.1867979615927, 0
4984, 458.27877558767796, 0
4985, 458.37075321376324, 0
4986, 458.4627308398485, 0
4987, 458.5547084659338, 0
4988, 458.6466860920191, 0
4989, 458.73866371810436, 1
4990, 458.83064134418964, 1
4991, 458.9226189702749, 0
4992, 459.0145965963602, 0
4993, 459.1065742224455, 1
4994, 459.19855184853077, 2
4995, 459.29052947461605, 3
4996, 459.38250710070133, 0
4997, 459.4744847267866, 0
4998, 459.5664623528719, 0
4999, 459.6584399789572, 2
5000, 459.75041760504246, 1
5001, 459.84239523112774, 1
5002, 459.934372857213, 0
5003, 460.0263504832983, 0
5004, 460.1183281093836, 3
5005, 460.21030573546886, 0
5006, 460.30228336155415, 2
5007, 460.3942609876394, 0
5008, 460.4862386137247, 1
5009, 460.57821623981, 2
5010, 460.67019386589527, 2
5011, 460.76217149198055, 1
5012, 460.85414911806583, 0
5013, 460.9461267441511, 0
5014, 461.0381043702364, 0
5015, 461.1300819963217, 0
5016, 461.22205962240696, 0
5017, 461.31403724849224, 2
5018, 461.4060148745775, 1
5019, 461.4979925006628, 1
5020, 461.5899701267481, 1
5021, 461.68194775283337, 0
5022, 461.77392537891865, 2
5023, 461.86590300500393, 0
5024, 461.9578806310892, 0
5025, 462.0498582571745, 2
5026, 462.1418358832598, 0
5027, 462.23381350934505, 2
5028, 462.32579113543034, 1
5029, 462.4177687615156, 1
5030, 462.5097463876009, 1
5031, 462.6017240136862, 1
5032, 462.69370163977146, 0
5033, 462.78567926585674, 1
5034, 462.877656891942, 1
5035, 462.9696345180273, 0
5036, 463.0616121441126, 1
5037, 463.15358977019787, 1
5038, 463.24556739628315, 0
5039, 463.33754502236843, 0
5040, 463.4295226484537, 0
5041, 463.521500274539, 1
5042, 463.6134779006243, 1
5043, 463.70545552670956, 1
5044, 463.79743315279484, 1
5045, 463.8894107788801, 1
5046, 463.9813884049654, 1
5047, 464.0733660310507, 1
5048, 464.16534365713596, 0
5049, 464.25732128322124, 2
5050, 464.3492989093065, 1
5051, 464.4412765353918, 0
5052, 464.5332541614771, 1
5053, 464.62523178756237, 1
5054, 464.71720941364765, 1
5055, 464.80918703973293, 0
5056, 464.9011646658182, 0
5057, 464.9931422919035, 1
5058, 465.0851199179888, 0
5059, 465.17709754407406, 0
5060, 465.26907517015934, 0
5061, 465.3610527962446, 0
5062, 465.4530304223299, 0
5063, 465.5450080484152, 0
5064, 465.63698567450047, 1
5065, 465.72896330058575, 2
5066, 465.820940926671, 1
5067, 465.9129185527563, 1
5068, 466.0048961788416, 0
5069, 466.0968738049269, 1
5070, 466.18885143101215, 0
5071, 466.28082905709743, 0
5072, 466.3728066831827, 3
5073, 466.464784309268, 0
5074, 466.5567619353533, 1
5075, 466.64873956143856, 0
5076, 466.74071718752384, 0
5077, 466.8326948136091, 1
5078, 466.9246724396944, 0
5079, 467.0166500657797, 1
5080, 467.10862769186497, 4
5081, 467.20060531795025, 2
